participant,trial_number,stimulus,trial_type,target_trial,surveillance_correct_response
198,1,stimuli/filler12.jpg,filler,FALSE,None
198,2,stimuli/filler51.jpg,filler,FALSE,None
198,3,stimuli/filler11.jpg,filler,FALSE,None
198,4,stimuli/filler45.jpg,filler,FALSE,None
198,5,stimuli/filler17.jpg,filler,FALSE,None
198,6,stimuli/filler16.jpg,filler,FALSE,None
198,7,stimuli/filler20.jpg,filler,FALSE,None
198,8,stimuli/filler24.jpg,filler,FALSE,None
198,9,stimuli/filler18.jpg,filler,FALSE,None
198,10,stimuli/blank.jpg,blank,FALSE,None
198,11,stimuli/cs1_pos1.jpg,CSUS,FALSE,None
198,12,stimuli/blank.jpg,blank,FALSE,None
198,13,stimuli/target4_2.jpg,target,TRUE,space
198,14,stimuli/filler35.jpg,filler,FALSE,None
198,15,stimuli/filler9.jpg,filler,FALSE,None
198,16,stimuli/filler42.jpg,filler,FALSE,None
198,17,stimuli/target4_6.jpg,target,TRUE,space
198,18,stimuli/filler36.jpg,filler,FALSE,None
198,19,stimuli/filler5.jpg,filler,FALSE,None
198,20,stimuli/blank.jpg,blank,FALSE,None
198,21,stimuli/cs2_neg18.jpg,CSUS,FALSE,None
198,22,stimuli/blank.jpg,blank,FALSE,None
198,23,stimuli/filler25.jpg,filler,FALSE,None
198,24,stimuli/target4_5.jpg,target,TRUE,space
198,25,stimuli/filler22.jpg,filler,FALSE,None
198,26,stimuli/filler7.jpg,filler,FALSE,None
198,27,stimuli/filler6.jpg,filler,FALSE,None
198,28,stimuli/filler28.jpg,filler,FALSE,None
198,29,stimuli/filler40.jpg,filler,FALSE,None
198,30,stimuli/blank.jpg,blank,FALSE,None
198,31,stimuli/cs1_pos18.jpg,CSUS,FALSE,None
198,32,stimuli/blank.jpg,blank,FALSE,None
198,33,stimuli/target4_4.jpg,target,TRUE,space
198,34,stimuli/filler46.jpg,filler,FALSE,None
198,35,stimuli/filler43.jpg,filler,FALSE,None
198,36,stimuli/filler44.jpg,filler,FALSE,None
198,37,stimuli/target4_3.jpg,target,TRUE,space
198,38,stimuli/filler41.jpg,filler,FALSE,None
198,39,stimuli/filler8.jpg,filler,FALSE,None
198,40,stimuli/blank.jpg,blank,FALSE,None
198,41,stimuli/cs2_neg13.jpg,CSUS,FALSE,None
198,42,stimuli/blank.jpg,blank,FALSE,None
198,43,stimuli/filler23.jpg,filler,FALSE,None
198,44,stimuli/filler29.jpg,filler,FALSE,None
198,45,stimuli/filler27.jpg,filler,FALSE,None
198,46,stimuli/target4_1.jpg,target,TRUE,space
198,47,stimuli/filler34.jpg,filler,FALSE,None
198,48,stimuli/filler50.jpg,filler,FALSE,None
198,49,stimuli/filler10.jpg,filler,FALSE,None
198,50,stimuli/blank.jpg,blank,FALSE,None
198,51,stimuli/cs1_pos3.jpg,CSUS,FALSE,None
198,52,stimuli/blank.jpg,blank,FALSE,None
198,53,stimuli/filler38.jpg,filler,FALSE,None
198,54,stimuli/filler14.jpg,filler,FALSE,None
198,55,stimuli/filler4.jpg,filler,FALSE,None
198,56,stimuli/filler48.jpg,filler,FALSE,None
198,57,stimuli/filler39.jpg,filler,FALSE,None
198,58,stimuli/filler33.jpg,filler,FALSE,None
198,59,stimuli/target4_7.jpg,target,TRUE,space
198,60,stimuli/blank.jpg,blank,FALSE,None
198,61,stimuli/cs2_neg9.jpg,CSUS,FALSE,None
198,62,stimuli/blank.jpg,blank,FALSE,None
198,63,stimuli/filler1.jpg,filler,FALSE,None
198,64,stimuli/filler21.jpg,filler,FALSE,None
198,65,stimuli/filler13.jpg,filler,FALSE,None
198,66,stimuli/filler3.jpg,filler,FALSE,None
198,67,stimuli/filler47.jpg,filler,FALSE,None
198,68,stimuli/filler19.jpg,filler,FALSE,None
198,69,stimuli/filler37.jpg,filler,FALSE,None
198,70,stimuli/blank.jpg,blank,FALSE,None
198,71,stimuli/cs1_pos17.jpg,CSUS,FALSE,None
198,72,stimuli/blank.jpg,blank,FALSE,None
198,73,stimuli/filler2.jpg,filler,FALSE,None
198,74,stimuli/filler31.jpg,filler,FALSE,None
198,75,stimuli/filler32.jpg,filler,FALSE,None
198,76,stimuli/filler52.jpg,filler,FALSE,None
198,77,stimuli/filler49.jpg,filler,FALSE,None
198,78,stimuli/filler15.jpg,filler,FALSE,None
198,79,stimuli/target4_8.jpg,target,TRUE,space
198,80,stimuli/blank.jpg,blank,FALSE,None
198,81,stimuli/cs2_neg12.jpg,CSUS,FALSE,None
198,82,stimuli/blank.jpg,blank,FALSE,None
198,83,stimuli/filler26.jpg,filler,FALSE,None
198,84,stimuli/target4_10.jpg,target,TRUE,space
198,85,stimuli/target4_9.jpg,target,TRUE,space
198,86,stimuli/filler30.jpg,filler,FALSE,None
