participant,trial_number,stimulus,trial_type,target_trial,surveillance_correct_response
100,1,stimuli/filler44.jpg,filler,FALSE,None
100,2,stimuli/filler13.jpg,filler,FALSE,None
100,3,stimuli/target5_2.jpg,target,TRUE,space
100,4,stimuli/filler47.jpg,filler,FALSE,None
100,5,stimuli/filler29.jpg,filler,FALSE,None
100,6,stimuli/filler26.jpg,filler,FALSE,None
100,7,stimuli/target5_4.jpg,target,TRUE,space
100,8,stimuli/target5_3.jpg,target,TRUE,space
100,9,stimuli/filler9.jpg,filler,FALSE,None
100,10,stimuli/blank.jpg,blank,FALSE,None
100,11,stimuli/cs1_pos6.jpg,CSUS,FALSE,None
100,12,stimuli/blank.jpg,blank,FALSE,None
100,13,stimuli/filler30.jpg,filler,FALSE,None
100,14,stimuli/target5_10.jpg,target,TRUE,space
100,15,stimuli/filler14.jpg,filler,FALSE,None
100,16,stimuli/filler43.jpg,filler,FALSE,None
100,17,stimuli/filler39.jpg,filler,FALSE,None
100,18,stimuli/target5_7.jpg,target,TRUE,space
100,19,stimuli/filler46.jpg,filler,FALSE,None
100,20,stimuli/blank.jpg,blank,FALSE,None
100,21,stimuli/cs2_neg4.jpg,CSUS,FALSE,None
100,22,stimuli/blank.jpg,blank,FALSE,None
100,23,stimuli/filler8.jpg,filler,FALSE,None
100,24,stimuli/filler31.jpg,filler,FALSE,None
100,25,stimuli/filler52.jpg,filler,FALSE,None
100,26,stimuli/filler25.jpg,filler,FALSE,None
100,27,stimuli/filler5.jpg,filler,FALSE,None
100,28,stimuli/filler24.jpg,filler,FALSE,None
100,29,stimuli/filler50.jpg,filler,FALSE,None
100,30,stimuli/blank.jpg,blank,FALSE,None
100,31,stimuli/cs1_pos6.jpg,CSUS,FALSE,None
100,32,stimuli/blank.jpg,blank,FALSE,None
100,33,stimuli/filler1.jpg,filler,FALSE,None
100,34,stimuli/filler40.jpg,filler,FALSE,None
100,35,stimuli/filler51.jpg,filler,FALSE,None
100,36,stimuli/filler33.jpg,filler,FALSE,None
100,37,stimuli/filler21.jpg,filler,FALSE,None
100,38,stimuli/filler10.jpg,filler,FALSE,None
100,39,stimuli/filler3.jpg,filler,FALSE,None
100,40,stimuli/blank.jpg,blank,FALSE,None
100,41,stimuli/cs2_neg13.jpg,CSUS,FALSE,None
100,42,stimuli/blank.jpg,blank,FALSE,None
100,43,stimuli/filler38.jpg,filler,FALSE,None
100,44,stimuli/target5_8.jpg,target,TRUE,space
100,45,stimuli/filler20.jpg,filler,FALSE,None
100,46,stimuli/filler19.jpg,filler,FALSE,None
100,47,stimuli/filler11.jpg,filler,FALSE,None
100,48,stimuli/filler23.jpg,filler,FALSE,None
100,49,stimuli/filler28.jpg,filler,FALSE,None
100,50,stimuli/blank.jpg,blank,FALSE,None
100,51,stimuli/cs1_pos9.jpg,CSUS,FALSE,None
100,52,stimuli/blank.jpg,blank,FALSE,None
100,53,stimuli/filler34.jpg,filler,FALSE,None
100,54,stimuli/filler45.jpg,filler,FALSE,None
100,55,stimuli/filler42.jpg,filler,FALSE,None
100,56,stimuli/filler32.jpg,filler,FALSE,None
100,57,stimuli/filler27.jpg,filler,FALSE,None
100,58,stimuli/filler48.jpg,filler,FALSE,None
100,59,stimuli/target5_6.jpg,target,TRUE,space
100,60,stimuli/blank.jpg,blank,FALSE,None
100,61,stimuli/cs2_neg12.jpg,CSUS,FALSE,None
100,62,stimuli/blank.jpg,blank,FALSE,None
100,63,stimuli/filler16.jpg,filler,FALSE,None
100,64,stimuli/filler36.jpg,filler,FALSE,None
100,65,stimuli/filler22.jpg,filler,FALSE,None
100,66,stimuli/filler15.jpg,filler,FALSE,None
100,67,stimuli/filler18.jpg,filler,FALSE,None
100,68,stimuli/filler2.jpg,filler,FALSE,None
100,69,stimuli/filler35.jpg,filler,FALSE,None
100,70,stimuli/blank.jpg,blank,FALSE,None
100,71,stimuli/cs1_pos2.jpg,CSUS,FALSE,None
100,72,stimuli/blank.jpg,blank,FALSE,None
100,73,stimuli/filler41.jpg,filler,FALSE,None
100,74,stimuli/filler37.jpg,filler,FALSE,None
100,75,stimuli/filler12.jpg,filler,FALSE,None
100,76,stimuli/target5_1.jpg,target,TRUE,space
100,77,stimuli/filler6.jpg,filler,FALSE,None
100,78,stimuli/filler4.jpg,filler,FALSE,None
100,79,stimuli/target5_5.jpg,target,TRUE,space
100,80,stimuli/blank.jpg,blank,FALSE,None
100,81,stimuli/cs2_neg7.jpg,CSUS,FALSE,None
100,82,stimuli/blank.jpg,blank,FALSE,None
100,83,stimuli/target5_9.jpg,target,TRUE,space
100,84,stimuli/filler17.jpg,filler,FALSE,None
100,85,stimuli/filler49.jpg,filler,FALSE,None
100,86,stimuli/filler7.jpg,filler,FALSE,None
